subid,tr.num,condition_long,correct,target_image,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
32,38,straight_ahead_clear,1,juice,0.24299999999999944,straight_ahead_clear,0.24,guess,0,0.07999999999999996,ucl,0.58
10,39,straight_ahead_clear,1,cookie,0.2679999999999998,straight_ahead_clear,0.27,guess,0,0.06999999999999995,ucl,0.58
10,42,straight_ahead_clear,1,ball,0.2679999999999998,straight_ahead_clear,0.27,guess,0,0.06999999999999995,ucl,0.58
13,3,straight_ahead_clear,1,juice,0.26900000000000013,straight_ahead_clear,0.27,guess,0,0.05999999999999994,ucl,0.58
11,2,straight_ahead_clear,0,bunny,0.2699999999999996,straight_ahead_clear,0.27,guess,0,0.06999999999999995,ucl,0.58
3,8,straight_ahead_clear,1,bunny,0.2699999999999996,straight_ahead_clear,0.27,guess,0,0.06999999999999995,ucl,0.58
10,44,straight_ahead_clear,1,chicken,0.27200000000000024,straight_ahead_clear,0.27,guess,0,0.05999999999999994,ucl,0.58
11,16,straight_ahead_clear,0,chicken,0.27200000000000024,straight_ahead_clear,0.27,guess,0,0.06999999999999995,ucl,0.58
12,54,straight_ahead_clear,1,ball,0.27499999999999947,straight_ahead_clear,0.27,guess,0,0.05999999999999994,ucl,0.58
15,6,straight_ahead_clear,1,ball,0.27500000000000036,straight_ahead_clear,0.28,guess,0,0.05999999999999994,ucl,0.58
12,59,straight_ahead_clear,0,cookie,0.2759999999999998,straight_ahead_clear,0.28,guess,0,0.05999999999999994,ucl,0.58
3,14,straight_ahead_clear,1,shoe,0.30100000000000016,straight_ahead_clear,0.3,guess,0,0.05999999999999994,ucl,0.58
33,55,straight_ahead_clear,1,chicken,0.30100000000000016,straight_ahead_clear,0.3,guess,0,0.04999999999999993,ucl,0.58
10,47,straight_ahead_clear,1,bottle,0.3019999999999996,straight_ahead_clear,0.3,guess,0,0.04999999999999993,ucl,0.58
14,51,straight_ahead_clear,1,bottle,0.3019999999999996,straight_ahead_clear,0.3,guess,0,0.04999999999999993,ucl,0.59
27,40,straight_ahead_clear,1,cookie,0.3019999999999996,straight_ahead_clear,0.3,guess,0,0.04999999999999993,ucl,0.59
27,47,straight_ahead_clear,1,bunny,0.3019999999999996,straight_ahead_clear,0.3,guess,0,0.039999999999999925,ucl,0.59
28,36,straight_ahead_clear,0,bottle,0.3019999999999996,straight_ahead_clear,0.3,guess,0,0.04999999999999993,ucl,0.59
4,27,straight_ahead_clear,1,bunny,0.3019999999999996,straight_ahead_clear,0.3,guess,0,0.039999999999999925,ucl,0.59
34,16,straight_ahead_clear,1,bunny,0.30299999999999994,straight_ahead_clear,0.3,guess,0,0.039999999999999925,ucl,0.59
4,20,straight_ahead_clear,1,bottle,0.30400000000000027,straight_ahead_clear,0.3,guess,0,0.029999999999999916,ucl,0.59
12,58,straight_ahead_clear,1,chicken,0.3049999999999997,straight_ahead_clear,0.3,guess,0,0.029999999999999916,ucl,0.59
12,51,straight_ahead_clear,1,boat,0.3069999999999995,straight_ahead_clear,0.31,guess,0,0.029999999999999916,ucl,0.59
10,48,straight_ahead_clear,1,boat,0.3070000000000004,straight_ahead_clear,0.31,guess,0,0.020000000000000018,ucl,0.59
21,51,straight_ahead_clear,1,ball,0.30799999999999983,straight_ahead_clear,0.31,guess,0,0.020000000000000018,ucl,0.59
10,36,straight_ahead_clear,1,juice,0.3089999999999993,straight_ahead_clear,0.31,guess,0,0.010000000000000009,ucl,0.59
20,41,straight_ahead_clear,1,juice,0.3089999999999993,straight_ahead_clear,0.31,guess,0,0.010000000000000009,ucl,0.59
13,16,straight_ahead_clear,1,juice,0.30900000000000016,straight_ahead_clear,0.31,guess,0,0,ucl,0.59
15,9,straight_ahead_clear,1,cookie,0.30900000000000016,straight_ahead_clear,0.31,guess,0,0,ucl,0.59
9,39,straight_ahead_clear,1,shoe,0.33399999999999963,straight_ahead_clear,0.33,guess,0,0,ucl,0.59
19,26,straight_ahead_clear,0,shoe,0.3340000000000005,straight_ahead_clear,0.33,guess,0,0,ucl,0.59
3,11,straight_ahead_clear,1,boat,0.3359999999999994,straight_ahead_clear,0.34,guess,0,0,ucl,0.59
21,54,straight_ahead_clear,1,chicken,0.3380000000000001,straight_ahead_clear,0.34,response,1,0.010000000000000009,ucl,0.59
8,29,straight_ahead_clear,1,chicken,0.3390000000000004,straight_ahead_clear,0.34,response,1,0.010000000000000009,ucl,0.59
15,11,straight_ahead_clear,1,ball,0.3410000000000002,straight_ahead_clear,0.34,response,1,0.010000000000000009,ucl,0.59
24,53,straight_ahead_clear,1,boat,0.3410000000000002,straight_ahead_clear,0.34,response,1,0.020000000000000018,ucl,0.59
31,41,straight_ahead_clear,1,boat,0.3410000000000002,straight_ahead_clear,0.34,response,1,0.020000000000000018,ucl,0.59
33,59,straight_ahead_clear,1,boat,0.3410000000000002,straight_ahead_clear,0.34,response,1,0.030000000000000027,ucl,0.59
33,52,straight_ahead_clear,1,ball,0.34199999999999964,straight_ahead_clear,0.34,response,1,0.030000000000000027,ucl,0.59
16,9,straight_ahead_clear,1,juice,0.3420000000000005,straight_ahead_clear,0.34,response,1,0.030000000000000027,ucl,0.59
8,25,straight_ahead_clear,1,cookie,0.3420000000000005,straight_ahead_clear,0.34,response,1,0.040000000000000036,ucl,0.59
21,56,straight_ahead_clear,1,cookie,0.34299999999999997,straight_ahead_clear,0.34,response,1,0.040000000000000036,ucl,0.59
21,60,straight_ahead_clear,1,bottle,0.367,straight_ahead_clear,0.37,response,1,0.040000000000000036,ucl,0.59
22,11,straight_ahead_clear,0,shoe,0.367,straight_ahead_clear,0.37,response,1,0.030000000000000027,ucl,0.6
31,43,straight_ahead_clear,1,shoe,0.36799999999999944,straight_ahead_clear,0.37,response,1,0.030000000000000027,ucl,0.6
10,35,straight_ahead_clear,1,cookie,0.3680000000000003,straight_ahead_clear,0.37,response,1,0.040000000000000036,ucl,0.6
10,33,straight_ahead_clear,1,bunny,0.3689999999999998,straight_ahead_clear,0.37,response,1,0.040000000000000036,ucl,0.6
18,31,straight_ahead_clear,1,boat,0.3689999999999998,straight_ahead_clear,0.37,response,1,0.040000000000000036,ucl,0.6
11,8,straight_ahead_clear,1,bunny,0.3700000000000001,straight_ahead_clear,0.37,response,1,0.050000000000000044,ucl,0.6
13,11,straight_ahead_clear,1,bunny,0.3700000000000001,straight_ahead_clear,0.37,response,1,0.050000000000000044,ucl,0.6
15,8,straight_ahead_clear,1,chicken,0.37099999999999955,straight_ahead_clear,0.37,response,1,0.050000000000000044,ucl,0.6
14,54,straight_ahead_clear,1,bunny,0.37100000000000044,straight_ahead_clear,0.37,response,1,0.06000000000000005,ucl,0.6
21,57,straight_ahead_clear,1,bunny,0.37100000000000044,straight_ahead_clear,0.37,response,1,0.06000000000000005,ucl,0.6
24,63,straight_ahead_clear,1,bunny,0.37100000000000044,straight_ahead_clear,0.37,response,1,0.06000000000000005,ucl,0.6
5,23,straight_ahead_clear,1,bottle,0.37100000000000044,straight_ahead_clear,0.37,response,1,0.07000000000000006,ucl,0.6
8,30,straight_ahead_clear,1,bottle,0.37100000000000044,straight_ahead_clear,0.37,response,1,0.07000000000000006,ucl,0.6
3,2,straight_ahead_clear,1,bottle,0.3719999999999999,straight_ahead_clear,0.37,response,1,0.07000000000000006,ucl,0.6
31,34,straight_ahead_clear,1,boat,0.3730000000000002,straight_ahead_clear,0.37,response,1,0.08000000000000007,ucl,0.6
29,8,straight_ahead_clear,0,ball,0.375,straight_ahead_clear,0.38,response,1,0.07000000000000006,ucl,0.6
3,4,straight_ahead_clear,1,juice,0.375,straight_ahead_clear,0.38,response,1,0.07000000000000006,ucl,0.6
30,9,straight_ahead_clear,1,ball,0.375,straight_ahead_clear,0.38,response,1,0.08000000000000007,ucl,0.6
32,41,straight_ahead_clear,1,ball,0.375,straight_ahead_clear,0.38,response,1,0.08000000000000007,ucl,0.6
12,60,straight_ahead_clear,1,bottle,0.39999999999999947,straight_ahead_clear,0.4,response,1,0.08000000000000007,ucl,0.6
10,37,straight_ahead_clear,1,shoe,0.4009999999999998,straight_ahead_clear,0.4,response,1,0.08999999999999997,ucl,0.6
21,50,straight_ahead_clear,1,chicken,0.4009999999999998,straight_ahead_clear,0.4,response,1,0.08999999999999997,ucl,0.6
9,42,straight_ahead_clear,1,ball,0.4009999999999998,straight_ahead_clear,0.4,response,1,0.08999999999999997,ucl,0.6
32,36,straight_ahead_clear,1,bunny,0.40199999999999925,straight_ahead_clear,0.4,response,1,0.09999999999999998,ucl,0.6
6,32,straight_ahead_clear,0,bunny,0.40200000000000014,straight_ahead_clear,0.4,response,1,0.08999999999999997,ucl,0.6
7,22,straight_ahead_clear,1,bunny,0.40200000000000014,straight_ahead_clear,0.4,response,1,0.08999999999999997,ucl,0.6
15,2,straight_ahead_clear,1,boat,0.4029999999999996,straight_ahead_clear,0.4,response,1,0.09999999999999998,ucl,0.6
8,27,straight_ahead_clear,0,boat,0.4029999999999996,straight_ahead_clear,0.4,response,1,0.08999999999999997,ucl,0.6
21,49,straight_ahead_clear,1,bunny,0.4039999999999999,straight_ahead_clear,0.4,response,1,0.08999999999999997,ucl,0.6
33,57,straight_ahead_clear,1,bunny,0.4039999999999999,straight_ahead_clear,0.4,response,1,0.08999999999999997,ucl,0.6
7,23,straight_ahead_clear,1,ball,0.4039999999999999,straight_ahead_clear,0.4,response,1,0.09999999999999998,ucl,0.6
22,10,straight_ahead_clear,0,chicken,0.40500000000000025,straight_ahead_clear,0.41,response,1,0.08999999999999997,ucl,0.6
27,38,straight_ahead_clear,1,chicken,0.40500000000000025,straight_ahead_clear,0.41,response,1,0.08999999999999997,ucl,0.6
4,19,straight_ahead_clear,1,chicken,0.40500000000000025,straight_ahead_clear,0.41,response,1,0.09999999999999998,ucl,0.6
8,18,straight_ahead_clear,1,chicken,0.40500000000000025,straight_ahead_clear,0.41,response,1,0.09999999999999998,ucl,0.6
8,24,straight_ahead_clear,1,boat,0.40500000000000025,straight_ahead_clear,0.41,response,1,0.09999999999999998,ucl,0.6
26,62,straight_ahead_clear,1,boat,0.40700000000000003,straight_ahead_clear,0.41,response,1,0.10999999999999999,ucl,0.6
27,36,straight_ahead_clear,0,boat,0.40700000000000003,straight_ahead_clear,0.41,response,1,0.09999999999999998,ucl,0.6
27,43,straight_ahead_clear,0,ball,0.4079999999999995,straight_ahead_clear,0.41,response,1,0.08999999999999997,ucl,0.6
29,10,straight_ahead_clear,1,ball,0.40800000000000036,straight_ahead_clear,0.41,response,1,0.08999999999999997,ucl,0.6
4,24,straight_ahead_clear,1,ball,0.40800000000000036,straight_ahead_clear,0.41,response,1,0.09999999999999998,ucl,0.6
26,55,straight_ahead_clear,1,juice,0.4089999999999998,straight_ahead_clear,0.41,response,1,0.09999999999999998,ucl,0.6
22,6,straight_ahead_clear,1,cookie,0.4090000000000007,straight_ahead_clear,0.41,response,1,0.09999999999999998,ucl,0.6
4,29,straight_ahead_clear,1,juice,0.4090000000000007,straight_ahead_clear,0.41,response,1,0.10999999999999999,ucl,0.6
8,31,straight_ahead_clear,1,juice,0.4090000000000007,straight_ahead_clear,0.41,response,1,0.10999999999999999,ucl,0.6
27,48,straight_ahead_clear,1,shoe,0.43400000000000016,straight_ahead_clear,0.43,response,1,0.10999999999999999,ucl,0.6
26,54,straight_ahead_clear,1,shoe,0.4349999999999996,straight_ahead_clear,0.43,response,1,0.12,ucl,0.6
9,41,straight_ahead_clear,1,cookie,0.4349999999999996,straight_ahead_clear,0.43,response,1,0.12,ucl,0.6
9,47,straight_ahead_clear,1,bunny,0.4349999999999996,straight_ahead_clear,0.43,response,1,0.12,ucl,0.6
11,7,straight_ahead_clear,1,boat,0.43599999999999994,straight_ahead_clear,0.44,response,1,0.12,ucl,0.6
13,14,straight_ahead_clear,1,boat,0.43599999999999994,straight_ahead_clear,0.44,response,1,0.13,ucl,0.6
3,10,straight_ahead_clear,1,juice,0.43599999999999994,straight_ahead_clear,0.44,response,1,0.13,ucl,0.6
30,8,straight_ahead_clear,1,bunny,0.4370000000000003,straight_ahead_clear,0.44,response,1,0.13,ucl,0.6
15,3,straight_ahead_clear,1,bottle,0.4379999999999997,straight_ahead_clear,0.44,response,1,0.13,ucl,0.6
20,38,straight_ahead_clear,1,chicken,0.4379999999999997,straight_ahead_clear,0.44,response,1,0.14,ucl,0.6
22,2,straight_ahead_clear,1,boat,0.43900000000000006,straight_ahead_clear,0.44,response,1,0.14,ucl,0.6
6,22,straight_ahead_clear,1,boat,0.43900000000000006,straight_ahead_clear,0.44,response,1,0.14,ucl,0.6
7,31,straight_ahead_clear,1,chicken,0.43900000000000006,straight_ahead_clear,0.44,response,1,0.15000000000000002,ucl,0.6
24,52,straight_ahead_clear,1,boat,0.4399999999999995,straight_ahead_clear,0.44,response,1,0.15000000000000002,ucl,0.6
11,5,straight_ahead_clear,1,ball,0.44099999999999984,straight_ahead_clear,0.44,response,1,0.15000000000000002,ucl,0.6
21,61,straight_ahead_clear,1,boat,0.44099999999999984,straight_ahead_clear,0.44,response,1,0.15000000000000002,ucl,0.6
9,34,straight_ahead_clear,1,boat,0.44099999999999984,straight_ahead_clear,0.44,response,1,0.16000000000000003,ucl,0.6
17,20,straight_ahead_clear,1,cookie,0.44200000000000017,straight_ahead_clear,0.44,response,1,0.16000000000000003,ucl,0.6
26,58,straight_ahead_clear,1,ball,0.44200000000000017,straight_ahead_clear,0.44,response,1,0.16000000000000003,ucl,0.6
14,63,straight_ahead_clear,0,cookie,0.4430000000000005,straight_ahead_clear,0.44,response,1,0.15000000000000002,ucl,0.6
33,56,straight_ahead_clear,0,bottle,0.46699999999999964,straight_ahead_clear,0.47,response,1,0.14,ucl,0.6
21,64,straight_ahead_clear,1,shoe,0.46799999999999997,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
24,55,straight_ahead_clear,1,chicken,0.46799999999999997,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
21,52,straight_ahead_clear,1,juice,0.4689999999999994,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
22,5,straight_ahead_clear,0,chicken,0.4710000000000001,straight_ahead_clear,0.47,response,1,0.14,ucl,0.6
34,8,straight_ahead_clear,1,chicken,0.4710000000000001,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
5,22,straight_ahead_clear,1,bottle,0.4710000000000001,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
16,2,straight_ahead_clear,1,bottle,0.47199999999999953,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
2,59,straight_ahead_clear,1,chicken,0.47199999999999953,straight_ahead_clear,0.47,response,1,0.16000000000000003,ucl,0.6
34,5,straight_ahead_clear,1,bottle,0.47199999999999953,straight_ahead_clear,0.47,response,1,0.16000000000000003,ucl,0.6
17,28,straight_ahead_clear,0,chicken,0.4720000000000004,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
18,26,straight_ahead_clear,1,chicken,0.4720000000000004,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
21,53,straight_ahead_clear,1,boat,0.47299999999999986,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
28,40,straight_ahead_clear,0,ball,0.47499999999999964,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
9,40,straight_ahead_clear,1,ball,0.47499999999999964,straight_ahead_clear,0.47,response,1,0.15000000000000002,ucl,0.6
11,15,straight_ahead_clear,1,cookie,0.47500000000000053,straight_ahead_clear,0.48,response,1,0.15000000000000002,ucl,0.6
19,19,straight_ahead_clear,0,cookie,0.47500000000000053,straight_ahead_clear,0.48,response,1,0.14,ucl,0.6
5,27,straight_ahead_clear,1,cookie,0.47500000000000053,straight_ahead_clear,0.48,response,1,0.15000000000000002,ucl,0.6
7,29,straight_ahead_clear,1,cookie,0.47500000000000053,straight_ahead_clear,0.48,response,1,0.15000000000000002,ucl,0.6
2,54,straight_ahead_clear,1,cookie,0.476,straight_ahead_clear,0.48,response,1,0.15000000000000002,ucl,0.6
24,50,straight_ahead_clear,1,cookie,0.476,straight_ahead_clear,0.48,response,1,0.15000000000000002,ucl,0.6
26,57,straight_ahead_clear,1,bottle,0.5,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
10,41,straight_ahead_clear,1,shoe,0.5009999999999994,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
14,58,straight_ahead_clear,0,chicken,0.5009999999999994,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.6
5,19,straight_ahead_clear,1,shoe,0.5010000000000003,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.6
14,50,straight_ahead_clear,1,shoe,0.5019999999999998,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
2,50,straight_ahead_clear,1,shoe,0.5019999999999998,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
21,59,straight_ahead_clear,0,shoe,0.5019999999999998,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.6
24,60,straight_ahead_clear,1,shoe,0.5019999999999998,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.6
27,39,straight_ahead_clear,0,bunny,0.5019999999999998,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.6
31,39,straight_ahead_clear,1,bunny,0.5019999999999998,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.6
31,42,straight_ahead_clear,1,cookie,0.5019999999999998,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.6
14,56,straight_ahead_clear,1,juice,0.5030000000000001,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.6
24,49,straight_ahead_clear,1,juice,0.5030000000000001,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
15,15,straight_ahead_clear,1,bottle,0.5040000000000004,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
18,17,straight_ahead_clear,1,bottle,0.5040000000000004,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
18,21,straight_ahead_clear,1,bottle,0.5040000000000004,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
4,17,straight_ahead_clear,0,bottle,0.5040000000000004,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
8,17,straight_ahead_clear,1,ball,0.5040000000000004,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.6
8,26,straight_ahead_clear,1,bottle,0.5040000000000004,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.61
15,5,straight_ahead_clear,1,cookie,0.5049999999999999,straight_ahead_clear,0.5,response,1,0.15000000000000002,ucl,0.61
29,9,straight_ahead_clear,1,cookie,0.5049999999999999,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.61
34,11,straight_ahead_clear,1,cookie,0.5049999999999999,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.61
9,46,straight_ahead_clear,1,chicken,0.5049999999999999,straight_ahead_clear,0.5,response,1,0.16000000000000003,ucl,0.61
28,47,straight_ahead_clear,1,boat,0.5069999999999997,straight_ahead_clear,0.51,response,1,0.16000000000000003,ucl,0.61
16,14,straight_ahead_clear,0,ball,0.508,straight_ahead_clear,0.51,response,1,0.16000000000000003,ucl,0.61
18,27,straight_ahead_clear,1,ball,0.508,straight_ahead_clear,0.51,response,1,0.16000000000000003,ucl,0.61
19,23,straight_ahead_clear,0,ball,0.508,straight_ahead_clear,0.51,response,1,0.15000000000000002,ucl,0.61
7,27,straight_ahead_clear,1,cookie,0.5090000000000003,straight_ahead_clear,0.51,response,1,0.15000000000000002,ucl,0.61
12,63,straight_ahead_clear,1,chicken,0.5339999999999998,straight_ahead_clear,0.53,response,1,0.15000000000000002,ucl,0.61
27,45,straight_ahead_clear,1,ball,0.5339999999999998,straight_ahead_clear,0.53,response,1,0.16000000000000003,ucl,0.61
31,45,straight_ahead_clear,0,ball,0.5339999999999998,straight_ahead_clear,0.53,response,1,0.15000000000000002,ucl,0.61
32,34,straight_ahead_clear,1,shoe,0.5339999999999998,straight_ahead_clear,0.53,response,1,0.15000000000000002,ucl,0.61
8,23,straight_ahead_clear,1,shoe,0.5339999999999998,straight_ahead_clear,0.53,response,1,0.15000000000000002,ucl,0.61
12,50,straight_ahead_clear,1,bottle,0.5349999999999993,straight_ahead_clear,0.53,response,1,0.16000000000000003,ucl,0.61
24,64,straight_ahead_clear,1,bottle,0.5349999999999993,straight_ahead_clear,0.53,response,1,0.16000000000000003,ucl,0.61
31,48,straight_ahead_clear,1,bottle,0.5349999999999993,straight_ahead_clear,0.53,response,1,0.16000000000000003,ucl,0.61
9,33,straight_ahead_clear,1,bottle,0.5349999999999993,straight_ahead_clear,0.53,response,1,0.16000000000000003,ucl,0.61
18,25,straight_ahead_clear,1,bunny,0.5350000000000001,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
26,61,straight_ahead_clear,1,juice,0.5359999999999996,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
13,6,straight_ahead_clear,1,bunny,0.5369999999999999,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
15,4,straight_ahead_clear,1,bunny,0.5369999999999999,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
15,10,straight_ahead_clear,0,bunny,0.5369999999999999,straight_ahead_clear,0.54,response,1,0.16000000000000003,ucl,0.61
19,20,straight_ahead_clear,1,ball,0.5369999999999999,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
2,57,straight_ahead_clear,1,bunny,0.5369999999999999,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
22,4,straight_ahead_clear,1,bunny,0.5369999999999999,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
22,16,straight_ahead_clear,1,bunny,0.5369999999999999,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
34,7,straight_ahead_clear,1,bunny,0.5369999999999999,straight_ahead_clear,0.54,response,1,0.18000000000000005,ucl,0.61
6,21,straight_ahead_clear,1,ball,0.5369999999999999,straight_ahead_clear,0.54,response,1,0.18000000000000005,ucl,0.61
28,45,straight_ahead_clear,1,chicken,0.5380000000000003,straight_ahead_clear,0.54,response,1,0.18000000000000005,ucl,0.61
33,63,straight_ahead_clear,0,chicken,0.5380000000000003,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
29,6,straight_ahead_clear,1,boat,0.5390000000000006,straight_ahead_clear,0.54,response,1,0.17000000000000004,ucl,0.61
34,15,straight_ahead_clear,1,boat,0.5390000000000006,straight_ahead_clear,0.54,response,1,0.18000000000000005,ucl,0.61
7,19,straight_ahead_clear,1,boat,0.5390000000000006,straight_ahead_clear,0.54,response,1,0.18000000000000005,ucl,0.61
13,8,straight_ahead_clear,1,ball,0.5410000000000004,straight_ahead_clear,0.54,response,1,0.18000000000000005,ucl,0.61
14,57,straight_ahead_clear,1,boat,0.5410000000000004,straight_ahead_clear,0.54,response,1,0.18000000000000005,ucl,0.61
16,6,straight_ahead_clear,1,ball,0.5410000000000004,straight_ahead_clear,0.54,response,1,0.18000000000000005,ucl,0.61
7,18,straight_ahead_clear,1,ball,0.5410000000000004,straight_ahead_clear,0.54,response,1,0.19000000000000006,ucl,0.61
19,28,straight_ahead_clear,1,juice,0.5420000000000007,straight_ahead_clear,0.54,response,1,0.19000000000000006,ucl,0.61
29,1,straight_ahead_clear,1,cookie,0.5420000000000007,straight_ahead_clear,0.54,response,1,0.19000000000000006,ucl,0.61
5,21,straight_ahead_clear,1,cookie,0.5420000000000007,straight_ahead_clear,0.54,response,1,0.19000000000000006,ucl,0.61
8,21,straight_ahead_clear,1,juice,0.5420000000000007,straight_ahead_clear,0.54,response,1,0.19000000000000006,ucl,0.61
33,58,straight_ahead_clear,1,cookie,0.5430000000000001,straight_ahead_clear,0.54,response,1,0.20000000000000007,ucl,0.61
15,7,straight_ahead_clear,1,shoe,0.5670000000000002,straight_ahead_clear,0.57,response,1,0.20000000000000007,ucl,0.61
15,12,straight_ahead_clear,1,shoe,0.5670000000000002,straight_ahead_clear,0.57,response,1,0.20000000000000007,ucl,0.61
20,43,straight_ahead_clear,1,shoe,0.5679999999999996,straight_ahead_clear,0.57,response,1,0.20000000000000007,ucl,0.61
24,58,straight_ahead_clear,0,shoe,0.5679999999999996,straight_ahead_clear,0.57,response,1,0.19000000000000006,ucl,0.61
5,31,straight_ahead_clear,1,bunny,0.5679999999999996,straight_ahead_clear,0.57,response,1,0.20000000000000007,ucl,0.61
8,20,straight_ahead_clear,1,bunny,0.5679999999999996,straight_ahead_clear,0.57,response,1,0.20000000000000007,ucl,0.61
9,35,straight_ahead_clear,1,shoe,0.5679999999999996,straight_ahead_clear,0.57,response,1,0.20000000000000007,ucl,0.61
5,24,straight_ahead_clear,1,boat,0.569,straight_ahead_clear,0.57,response,1,0.20000000000000007,ucl,0.61
7,25,straight_ahead_clear,1,boat,0.569,straight_ahead_clear,0.57,response,1,0.20000000000000007,ucl,0.61
16,7,straight_ahead_clear,1,bunny,0.5700000000000003,straight_ahead_clear,0.57,response,1,0.20999999999999996,ucl,0.61
13,5,straight_ahead_clear,1,cookie,0.5720000000000001,straight_ahead_clear,0.57,response,1,0.20999999999999996,ucl,0.61
24,57,straight_ahead_clear,1,chicken,0.5720000000000001,straight_ahead_clear,0.57,response,1,0.20999999999999996,ucl,0.61
3,5,straight_ahead_clear,1,boat,0.5720000000000001,straight_ahead_clear,0.57,response,1,0.20999999999999996,ucl,0.61
4,31,straight_ahead_clear,1,chicken,0.5720000000000001,straight_ahead_clear,0.57,response,1,0.20999999999999996,ucl,0.61
7,26,straight_ahead_clear,1,chicken,0.5720000000000001,straight_ahead_clear,0.57,response,1,0.20999999999999996,ucl,0.61
20,47,straight_ahead_clear,1,boat,0.5729999999999995,straight_ahead_clear,0.57,response,1,0.21999999999999997,ucl,0.61
15,1,straight_ahead_clear,1,juice,0.5750000000000002,straight_ahead_clear,0.58,response,1,0.21999999999999997,ucl,0.61
18,32,straight_ahead_clear,1,cookie,0.5750000000000002,straight_ahead_clear,0.58,response,1,0.21999999999999997,ucl,0.61
24,54,straight_ahead_clear,1,ball,0.5750000000000002,straight_ahead_clear,0.58,response,1,0.21999999999999997,ucl,0.61
30,3,straight_ahead_clear,1,juice,0.5750000000000002,straight_ahead_clear,0.58,response,1,0.21999999999999997,ucl,0.61
31,38,straight_ahead_clear,1,ball,0.5750000000000002,straight_ahead_clear,0.58,response,1,0.22999999999999998,ucl,0.61
4,18,straight_ahead_clear,1,cookie,0.5750000000000002,straight_ahead_clear,0.58,response,1,0.22999999999999998,ucl,0.61
10,43,straight_ahead_clear,1,juice,0.5759999999999996,straight_ahead_clear,0.58,response,1,0.22999999999999998,ucl,0.61
12,55,straight_ahead_clear,1,juice,0.5759999999999996,straight_ahead_clear,0.58,response,1,0.22999999999999998,ucl,0.61
21,58,straight_ahead_clear,1,juice,0.5759999999999996,straight_ahead_clear,0.58,response,1,0.22999999999999998,ucl,0.61
27,37,straight_ahead_clear,1,juice,0.5759999999999996,straight_ahead_clear,0.58,response,1,0.22999999999999998,ucl,0.61
33,61,straight_ahead_clear,1,juice,0.5759999999999996,straight_ahead_clear,0.58,response,1,0.22999999999999998,ucl,0.61
9,44,straight_ahead_clear,1,juice,0.5759999999999996,straight_ahead_clear,0.58,response,1,0.24,ucl,0.61
21,62,straight_ahead_clear,0,cookie,0.5760000000000005,straight_ahead_clear,0.58,response,1,0.22999999999999998,ucl,0.61
2,55,straight_ahead_clear,1,bottle,0.5999999999999996,straight_ahead_clear,0.6,response,1,0.22999999999999998,ucl,0.61
