subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
021916_07,5_exposure,5,exposure,face,straightahead,FALSE,62,104,0.6,0.33,0,3,0.867,face,left,TRUE,face_target,no-gaze
021916_07,5_exposure,5,exposure,left,straightahead,TRUE,14,104,0.13,0.33,0,3,0.867,face,left,TRUE,face_target,no-gaze
021916_07,5_exposure,5,exposure,right,straightahead,FALSE,28,104,0.27,0.33,0,3,0.867,face,left,TRUE,face_target,no-gaze
021916_07,5_test,5,test,face,straightahead,FALSE,70,79,0.89,1,0,2,0.933,face,right,TRUE,face_target,no-gaze
021916_07,5_test,5,test,left,NA,NA,0,79,0,1,0,2,0.933,face,right,TRUE,face_target,no-gaze
021916_07,5_test,5,test,right,straightahead,TRUE,9,79,0.11,1,0,2,0.933,face,right,TRUE,face_target,no-gaze
021916_07,6_exposure,6,exposure,face,straightahead,FALSE,107,107,1,NA,NA,0,NA,face,NA,NA,no_shift,no-gaze
021916_07,6_exposure,6,exposure,left,NA,NA,0,107,0,NA,NA,0,NA,face,NA,NA,no_shift,no-gaze
021916_07,6_exposure,6,exposure,right,NA,NA,0,107,0,NA,NA,0,NA,face,NA,NA,no_shift,no-gaze
021916_07,6_test,6,test,face,straightahead,FALSE,116,116,1,NA,NA,0,NA,face,NA,NA,no_shift,no-gaze
021916_07,6_test,6,test,left,NA,NA,0,116,0,NA,NA,0,NA,face,NA,NA,no_shift,no-gaze
021916_07,6_test,6,test,right,NA,NA,0,116,0,NA,NA,0,NA,face,NA,NA,no_shift,no-gaze
021916_07,7_exposure,7,exposure,face,straightahead,FALSE,55,118,0.47,0.63,0,3,0.867,face,right,FALSE,face_distracter,no-gaze
021916_07,7_exposure,7,exposure,left,straightahead,TRUE,40,118,0.34,0.63,0,3,0.867,face,right,FALSE,face_distracter,no-gaze
021916_07,7_exposure,7,exposure,right,straightahead,FALSE,23,118,0.19,0.63,0,3,0.867,face,right,FALSE,face_distracter,no-gaze
021916_07,7_test,7,test,face,straightahead,FALSE,113,115,0.98,0,0,1,0.633,face,right,FALSE,face_distracter,no-gaze
021916_07,7_test,7,test,left,NA,NA,0,115,0,0,0,1,0.633,face,right,FALSE,face_distracter,no-gaze
021916_07,7_test,7,test,right,straightahead,FALSE,2,115,0.02,0,0,1,0.633,face,right,FALSE,face_distracter,no-gaze
021916_07,8_exposure,8,exposure,face,straightahead,FALSE,84,103,0.82,1,0,2,1.1,face,right,TRUE,face_target,no-gaze
021916_07,8_exposure,8,exposure,left,NA,NA,0,103,0,1,0,2,1.1,face,right,TRUE,face_target,no-gaze
021916_07,8_exposure,8,exposure,right,straightahead,TRUE,19,103,0.18,1,0,2,1.1,face,right,TRUE,face_target,no-gaze
021916_07,8_test,8,test,face,straightahead,FALSE,118,118,1,NA,NA,0,NA,face,NA,NA,no_shift,no-gaze
021916_07,8_test,8,test,left,NA,NA,0,118,0,NA,NA,0,NA,face,NA,NA,no_shift,no-gaze
021916_07,8_test,8,test,right,NA,NA,0,118,0,NA,NA,0,NA,face,NA,NA,no_shift,no-gaze
021916_07,9_exposure,9,exposure,face,straightahead,FALSE,64,115,0.56,0.59,0,3,1.267,face,left,TRUE,face_target,no-gaze
021916_07,9_exposure,9,exposure,left,straightahead,TRUE,30,115,0.26,0.59,0,3,1.267,face,left,TRUE,face_target,no-gaze
021916_07,9_exposure,9,exposure,right,straightahead,FALSE,21,115,0.18,0.59,0,3,1.267,face,left,TRUE,face_target,no-gaze
021916_07,9_test,9,test,face,straightahead,FALSE,27,120,0.22,0.57,0,4,0.9,face,right,FALSE,face_distracter,no-gaze
021916_07,9_test,9,test,left,straightahead,TRUE,53,120,0.44,0.57,0,4,0.9,face,right,FALSE,face_distracter,no-gaze
021916_07,9_test,9,test,right,straightahead,FALSE,40,120,0.33,0.57,0,4,0.9,face,right,FALSE,face_distracter,no-gaze
021916_08,1_exposure,1,exposure,face,right,FALSE,21,92,0.23,0.18,0.82,4,0.6,left,right,FALSE,image_away,gaze
021916_08,1_exposure,1,exposure,left,right,TRUE,13,92,0.14,0.18,0.82,4,0.6,left,right,FALSE,image_away,gaze
021916_08,1_exposure,1,exposure,right,right,FALSE,58,92,0.63,0.18,0.82,4,0.6,left,right,FALSE,image_away,gaze
021916_08,1_test,1,test,face,straightahead,FALSE,8,92,0.09,0.57,0,5,0.8,right,left,FALSE,target_distracter,gaze
021916_08,1_test,1,test,left,straightahead,FALSE,36,92,0.39,0.57,0,5,0.8,right,left,FALSE,target_distracter,gaze
021916_08,1_test,1,test,right,straightahead,TRUE,48,92,0.52,0.57,0,5,0.8,right,left,FALSE,target_distracter,gaze
021916_08,10_exposure,10,exposure,face,left,FALSE,4,63,0.06,0,1,0,0.067,left,face,FALSE,image_away,gaze
021916_08,10_exposure,10,exposure,left,left,FALSE,59,63,0.94,0,1,0,0.067,left,face,FALSE,image_away,gaze
021916_08,10_exposure,10,exposure,right,NA,NA,0,63,0,0,1,0,0.067,left,face,FALSE,image_away,gaze
021916_08,10_test,10,test,face,straightahead,FALSE,9,64,0.14,0.55,0,4,0.5,left,right,FALSE,image_away,gaze
021916_08,10_test,10,test,left,straightahead,TRUE,30,64,0.47,0.55,0,4,0.5,left,right,FALSE,image_away,gaze
021916_08,10_test,10,test,right,straightahead,FALSE,25,64,0.39,0.55,0,4,0.5,left,right,FALSE,image_away,gaze
021916_08,11_exposure,11,exposure,face,NA,NA,0,107,0,0.04,0.96,0,0.5,left,right,FALSE,image_away,gaze
021916_08,11_exposure,11,exposure,left,right,TRUE,4,107,0.04,0.04,0.96,0,0.5,left,right,FALSE,image_away,gaze
021916_08,11_exposure,11,exposure,right,right,FALSE,103,107,0.96,0.04,0.96,0,0.5,left,right,FALSE,image_away,gaze
021916_08,11_test,11,test,face,straightahead,FALSE,17,85,0.2,0.35,0,4,0.7,left,right,TRUE,image_away,gaze
021916_08,11_test,11,test,left,straightahead,FALSE,44,85,0.52,0.35,0,4,0.7,left,right,TRUE,image_away,gaze
021916_08,11_test,11,test,right,straightahead,TRUE,24,85,0.28,0.35,0,4,0.7,left,right,TRUE,image_away,gaze
021916_08,12_exposure,12,exposure,face,NA,NA,0,112,0,0.07,0.93,2,2.1,left,right,TRUE,image_away,gaze
021916_08,12_exposure,12,exposure,left,left,FALSE,104,112,0.93,0.07,0.93,2,2.1,left,right,TRUE,image_away,gaze
021916_08,12_exposure,12,exposure,right,left,TRUE,8,112,0.07,0.07,0.93,2,2.1,left,right,TRUE,image_away,gaze
021916_08,12_test,12,test,face,straightahead,FALSE,39,61,0.64,0.59,0,3,0.467,left,right,FALSE,image_away,gaze
021916_08,12_test,12,test,left,straightahead,TRUE,13,61,0.21,0.59,0,3,0.467,left,right,FALSE,image_away,gaze
021916_08,12_test,12,test,right,straightahead,FALSE,9,61,0.15,0.59,0,3,0.467,left,right,FALSE,image_away,gaze
021916_08,13_exposure,13,exposure,face,right,FALSE,5,86,0.06,1,1,1,3.767,right,face,FALSE,image_face,gaze
021916_08,13_exposure,13,exposure,left,NA,NA,0,86,0,1,1,1,3.767,right,face,FALSE,image_face,gaze
021916_08,13_exposure,13,exposure,right,right,TRUE,81,86,0.94,1,1,1,3.767,right,face,FALSE,image_face,gaze
021916_08,13_test,13,test,face,straightahead,FALSE,1,83,0.01,0.91,0,1,0.433,left,face,FALSE,image_away,gaze
021916_08,13_test,13,test,left,straightahead,FALSE,7,83,0.08,0.91,0,1,0.433,left,face,FALSE,image_away,gaze
021916_08,13_test,13,test,right,straightahead,TRUE,75,83,0.9,0.91,0,1,0.433,left,face,FALSE,image_away,gaze
021916_08,14_exposure,14,exposure,face,right,FALSE,14,92,0.15,0.09,0.91,1,0.567,left,right,FALSE,image_away,gaze
021916_08,14_exposure,14,exposure,left,right,TRUE,7,92,0.08,0.09,0.91,1,0.567,left,right,FALSE,image_away,gaze
021916_08,14_exposure,14,exposure,right,right,FALSE,71,92,0.77,0.09,0.91,1,0.567,left,right,FALSE,image_away,gaze
021916_08,14_test,14,test,face,straightahead,FALSE,13,66,0.2,0.55,0,3,0.367,left,right,FALSE,image_away,gaze
021916_08,14_test,14,test,left,straightahead,TRUE,29,66,0.44,0.55,0,3,0.367,left,right,FALSE,image_away,gaze
021916_08,14_test,14,test,right,straightahead,FALSE,24,66,0.36,0.55,0,3,0.367,left,right,FALSE,image_away,gaze
021916_08,15_exposure,15,exposure,face,left,FALSE,18,124,0.15,0.07,0.93,4,0.2,face,left,FALSE,face_distracter,gaze
021916_08,15_exposure,15,exposure,left,left,FALSE,99,124,0.8,0.07,0.93,4,0.2,face,left,FALSE,face_distracter,gaze
021916_08,15_exposure,15,exposure,right,left,TRUE,7,124,0.06,0.07,0.93,4,0.2,face,left,FALSE,face_distracter,gaze
021916_08,15_test,15,test,face,NA,NA,0,89,0,0.49,0,5,0.367,left,right,TRUE,image_away,gaze
021916_08,15_test,15,test,left,straightahead,FALSE,45,89,0.51,0.49,0,5,0.367,left,right,TRUE,image_away,gaze
021916_08,15_test,15,test,right,straightahead,TRUE,44,89,0.49,0.49,0,5,0.367,left,right,TRUE,image_away,gaze
021916_08,16_exposure,16,exposure,face,left,FALSE,10,69,0.14,0.12,0.88,2,0.433,left,face,FALSE,image_away,gaze
021916_08,16_exposure,16,exposure,left,left,FALSE,52,69,0.75,0.12,0.88,2,0.433,left,face,FALSE,image_away,gaze
021916_08,16_exposure,16,exposure,right,left,TRUE,7,69,0.1,0.12,0.88,2,0.433,left,face,FALSE,image_away,gaze
021916_08,16_test,16,test,face,straightahead,FALSE,49,70,0.7,0.67,0,3,0.433,face,left,FALSE,face_distracter,gaze
021916_08,16_test,16,test,left,straightahead,FALSE,7,70,0.1,0.67,0,3,0.433,face,left,FALSE,face_distracter,gaze
021916_08,16_test,16,test,right,straightahead,TRUE,14,70,0.2,0.67,0,3,0.433,face,left,FALSE,face_distracter,gaze
021916_08,2_exposure,2,exposure,face,right,FALSE,2,103,0.02,0.9,0.9,3,0.467,left,face,FALSE,image_away,gaze
021916_08,2_exposure,2,exposure,left,right,FALSE,10,103,0.1,0.9,0.9,3,0.467,left,face,FALSE,image_away,gaze
021916_08,2_exposure,2,exposure,right,right,TRUE,91,103,0.88,0.9,0.9,3,0.467,left,face,FALSE,image_away,gaze
021916_08,2_test,2,test,face,straightahead,FALSE,35,100,0.35,0.97,0,2,0.333,left,right,FALSE,image_away,gaze
021916_08,2_test,2,test,left,straightahead,TRUE,63,100,0.63,0.97,0,2,0.333,left,right,FALSE,image_away,gaze
021916_08,2_test,2,test,right,straightahead,FALSE,2,100,0.02,0.97,0,2,0.333,left,right,FALSE,image_away,gaze
021916_08,3_exposure,3,exposure,face,left,FALSE,16,95,0.17,1,1,1,0.267,left,face,FALSE,image_away,gaze
021916_08,3_exposure,3,exposure,left,left,TRUE,79,95,0.83,1,1,1,0.267,left,face,FALSE,image_away,gaze
021916_08,3_exposure,3,exposure,right,NA,NA,0,95,0,1,1,1,0.267,left,face,FALSE,image_away,gaze
021916_08,3_test,3,test,face,straightahead,FALSE,37,90,0.41,0.91,0,2,0.333,face,left,FALSE,face_distracter,gaze
021916_08,3_test,3,test,left,straightahead,FALSE,5,90,0.06,0.91,0,2,0.333,face,left,FALSE,face_distracter,gaze
021916_08,3_test,3,test,right,straightahead,TRUE,48,90,0.53,0.91,0,2,0.333,face,left,FALSE,face_distracter,gaze
021916_08,4_exposure,4,exposure,face,left,FALSE,18,104,0.17,1,1,2,0.333,left,face,FALSE,image_away,gaze
021916_08,4_exposure,4,exposure,left,left,TRUE,86,104,0.83,1,1,2,0.333,left,face,FALSE,image_away,gaze
021916_08,4_exposure,4,exposure,right,NA,NA,0,104,0,1,1,2,0.333,left,face,FALSE,image_away,gaze
021916_08,4_test,4,test,face,straightahead,FALSE,16,107,0.15,0.86,0,3,0.633,left,right,TRUE,image_away,gaze
021916_08,4_test,4,test,left,straightahead,FALSE,13,107,0.12,0.86,0,3,0.633,left,right,TRUE,image_away,gaze
021916_08,4_test,4,test,right,straightahead,TRUE,78,107,0.73,0.86,0,3,0.633,left,right,TRUE,image_away,gaze
021916_08,5_exposure,5,exposure,face,right,FALSE,17,114,0.15,1,0,2,0.233,left,face,FALSE,image_away,gaze
021916_08,5_exposure,5,exposure,left,right,TRUE,97,114,0.85,1,0,2,0.233,left,face,FALSE,image_away,gaze
021916_08,5_exposure,5,exposure,right,NA,NA,0,114,0,1,0,2,0.233,left,face,FALSE,image_away,gaze
021916_08,5_test,5,test,face,straightahead,FALSE,20,101,0.2,0.93,0,3,0.467,left,right,FALSE,image_away,gaze
021916_08,5_test,5,test,left,straightahead,TRUE,75,101,0.74,0.93,0,3,0.467,left,right,FALSE,image_away,gaze
021916_08,5_test,5,test,right,straightahead,FALSE,6,101,0.06,0.93,0,3,0.467,left,right,FALSE,image_away,gaze
021916_08,6_exposure,6,exposure,face,left,FALSE,23,115,0.2,1,1,2,0.367,left,face,FALSE,image_away,gaze
021916_08,6_exposure,6,exposure,left,left,TRUE,92,115,0.8,1,1,2,0.367,left,face,FALSE,image_away,gaze
021916_08,6_exposure,6,exposure,right,NA,NA,0,115,0,1,1,2,0.367,left,face,FALSE,image_away,gaze
021916_08,6_test,6,test,face,straightahead,FALSE,51,108,0.47,1,0,3,0.867,face,left,TRUE,face_target,gaze
021916_08,6_test,6,test,left,straightahead,TRUE,57,108,0.53,1,0,3,0.867,face,left,TRUE,face_target,gaze
021916_08,6_test,6,test,right,NA,NA,0,108,0,1,0,3,0.867,face,left,TRUE,face_target,gaze
021916_08,7_exposure,7,exposure,face,NA,NA,0,95,0,0.91,0.91,1,0.6,left,right,TRUE,image_away,gaze
021916_08,7_exposure,7,exposure,left,right,FALSE,9,95,0.09,0.91,0.91,1,0.6,left,right,TRUE,image_away,gaze
021916_08,7_exposure,7,exposure,right,right,TRUE,86,95,0.91,0.91,0.91,1,0.6,left,right,TRUE,image_away,gaze
021916_08,7_test,7,test,face,NA,NA,0,115,0,1,0,0,NA,left,NA,NA,no_shift,gaze
021916_08,7_test,7,test,left,straightahead,TRUE,115,115,1,1,0,0,NA,left,NA,NA,no_shift,gaze
021916_08,7_test,7,test,right,NA,NA,0,115,0,1,0,0,NA,left,NA,NA,no_shift,gaze
021916_08,8_exposure,8,exposure,face,right,FALSE,1,95,0.01,0,1,0,0.533,face,right,FALSE,face_distracter,gaze
021916_08,8_exposure,8,exposure,left,NA,NA,0,95,0,0,1,0,0.533,face,right,FALSE,face_distracter,gaze
021916_08,8_exposure,8,exposure,right,right,FALSE,94,95,0.99,0,1,0,0.533,face,right,FALSE,face_distracter,gaze
021916_08,8_test,8,test,face,straightahead,FALSE,30,96,0.31,0.64,0,7,0.4,left,right,FALSE,image_away,gaze
021916_08,8_test,8,test,left,straightahead,TRUE,42,96,0.44,0.64,0,7,0.4,left,right,FALSE,image_away,gaze
021916_08,8_test,8,test,right,straightahead,FALSE,24,96,0.25,0.64,0,7,0.4,left,right,FALSE,image_away,gaze
021916_08,9_exposure,9,exposure,face,right,FALSE,12,119,0.1,0.86,0.86,2,0.5,left,right,TRUE,image_away,gaze
021916_08,9_exposure,9,exposure,left,right,FALSE,15,119,0.13,0.86,0.86,2,0.5,left,right,TRUE,image_away,gaze
021916_08,9_exposure,9,exposure,right,right,TRUE,92,119,0.77,0.86,0.86,2,0.5,left,right,TRUE,image_away,gaze
021916_08,9_test,9,test,face,straightahead,FALSE,11,89,0.12,0.62,0,2,0.433,left,right,TRUE,image_away,gaze
021916_08,9_test,9,test,left,straightahead,FALSE,30,89,0.34,0.62,0,2,0.433,left,right,TRUE,image_away,gaze
021916_08,9_test,9,test,right,straightahead,TRUE,48,89,0.54,0.62,0,2,0.433,left,right,TRUE,image_away,gaze
051216_04,1_exposure,1,exposure,face,straightahead,FALSE,49,119,0.41,0.39,0,6,1.233,face,left,FALSE,face_distracter,no-gaze
051216_04,1_exposure,1,exposure,left,straightahead,FALSE,43,119,0.36,0.39,0,6,1.233,face,left,FALSE,face_distracter,no-gaze
051216_04,1_exposure,1,exposure,right,straightahead,TRUE,27,119,0.23,0.39,0,6,1.233,face,left,FALSE,face_distracter,no-gaze
051216_04,1_test,1,test,face,straightahead,FALSE,60,118,0.51,0.53,0,6,0.367,face,left,FALSE,face_distracter,no-gaze
051216_04,1_test,1,test,left,straightahead,FALSE,27,118,0.23,0.53,0,6,0.367,face,left,FALSE,face_distracter,no-gaze
051216_04,1_test,1,test,right,straightahead,TRUE,31,118,0.26,0.53,0,6,0.367,face,left,FALSE,face_distracter,no-gaze
051216_04,10_exposure,10,exposure,face,NA,NA,0,99,0,0.33,0,1,1.9,left,right,FALSE,image_away,no-gaze
051216_04,10_exposure,10,exposure,left,straightahead,TRUE,33,99,0.33,0.33,0,1,1.9,left,right,FALSE,image_away,no-gaze
051216_04,10_exposure,10,exposure,right,straightahead,FALSE,66,99,0.67,0.33,0,1,1.9,left,right,FALSE,image_away,no-gaze
051216_04,10_test,10,test,face,NA,NA,0,123,0,0.35,0,2,1,right,left,FALSE,target_distracter,no-gaze
051216_04,10_test,10,test,left,straightahead,FALSE,80,123,0.65,0.35,0,2,1,right,left,FALSE,target_distracter,no-gaze
051216_04,10_test,10,test,right,straightahead,TRUE,43,123,0.35,0.35,0,2,1,right,left,FALSE,target_distracter,no-gaze
051216_04,11_exposure,11,exposure,face,NA,NA,0,115,0,0.7,0,1,1.333,left,right,TRUE,image_away,no-gaze
051216_04,11_exposure,11,exposure,left,straightahead,FALSE,34,115,0.3,0.7,0,1,1.333,left,right,TRUE,image_away,no-gaze
051216_04,11_exposure,11,exposure,right,straightahead,TRUE,81,115,0.7,0.7,0,1,1.333,left,right,TRUE,image_away,no-gaze
051216_04,11_test,11,test,face,straightahead,FALSE,47,121,0.39,0.35,0,3,0.433,right,left,FALSE,target_distracter,no-gaze
051216_04,11_test,11,test,left,straightahead,FALSE,48,121,0.4,0.35,0,3,0.433,right,left,FALSE,target_distracter,no-gaze
051216_04,11_test,11,test,right,straightahead,TRUE,26,121,0.21,0.35,0,3,0.433,right,left,FALSE,target_distracter,no-gaze
051216_04,12_exposure,12,exposure,face,straightahead,FALSE,47,86,0.55,0.56,0,4,1.1,face,left,TRUE,face_target,no-gaze
051216_04,12_exposure,12,exposure,left,straightahead,TRUE,22,86,0.26,0.56,0,4,1.1,face,left,TRUE,face_target,no-gaze
051216_04,12_exposure,12,exposure,right,straightahead,FALSE,17,86,0.2,0.56,0,4,1.1,face,left,TRUE,face_target,no-gaze
051216_04,12_test,12,test,face,straightahead,FALSE,8,24,0.33,0,0,1,0.267,face,left,FALSE,face_distracter,no-gaze
051216_04,12_test,12,test,left,straightahead,FALSE,16,24,0.67,0,0,1,0.267,face,left,FALSE,face_distracter,no-gaze
051216_04,12_test,12,test,right,NA,NA,0,24,0,0,0,1,0.267,face,left,FALSE,face_distracter,no-gaze
051216_04,13_exposure,13,exposure,face,straightahead,FALSE,16,58,0.28,0.36,0,2,2.367,left,right,TRUE,image_away,no-gaze
051216_04,13_exposure,13,exposure,left,straightahead,FALSE,27,58,0.47,0.36,0,2,2.367,left,right,TRUE,image_away,no-gaze
051216_04,13_exposure,13,exposure,right,straightahead,TRUE,15,58,0.26,0.36,0,2,2.367,left,right,TRUE,image_away,no-gaze
051216_04,13_test,13,test,face,straightahead,FALSE,44,66,0.67,0.05,0,3,0.4,face,left,TRUE,face_target,no-gaze
051216_04,13_test,13,test,left,straightahead,TRUE,1,66,0.02,0.05,0,3,0.4,face,left,TRUE,face_target,no-gaze
051216_04,13_test,13,test,right,straightahead,FALSE,21,66,0.32,0.05,0,3,0.4,face,left,TRUE,face_target,no-gaze
051216_04,14_exposure,14,exposure,face,straightahead,FALSE,25,46,0.54,0.43,0,2,0.3,right,face,FALSE,image_face,no-gaze
051216_04,14_exposure,14,exposure,left,straightahead,FALSE,12,46,0.26,0.43,0,2,0.3,right,face,FALSE,image_face,no-gaze
051216_04,14_exposure,14,exposure,right,straightahead,TRUE,9,46,0.2,0.43,0,2,0.3,right,face,FALSE,image_face,no-gaze
051216_04,15_exposure,15,exposure,face,straightahead,FALSE,47,111,0.42,0.27,0,2,1.867,left,right,TRUE,image_away,no-gaze
051216_04,15_exposure,15,exposure,left,straightahead,FALSE,47,111,0.42,0.27,0,2,1.867,left,right,TRUE,image_away,no-gaze
051216_04,15_exposure,15,exposure,right,straightahead,TRUE,17,111,0.15,0.27,0,2,1.867,left,right,TRUE,image_away,no-gaze
051216_04,15_test,15,test,face,straightahead,FALSE,79,104,0.76,0.4,0,4,0.967,face,left,FALSE,face_distracter,no-gaze
051216_04,15_test,15,test,left,straightahead,FALSE,15,104,0.14,0.4,0,4,0.967,face,left,FALSE,face_distracter,no-gaze
051216_04,15_test,15,test,right,straightahead,TRUE,10,104,0.1,0.4,0,4,0.967,face,left,FALSE,face_distracter,no-gaze
051216_04,16_exposure,16,exposure,face,straightahead,FALSE,19,97,0.2,0.62,0,2,0.633,face,left,TRUE,face_target,no-gaze
051216_04,16_exposure,16,exposure,left,straightahead,TRUE,48,97,0.49,0.62,0,2,0.633,face,left,TRUE,face_target,no-gaze
051216_04,16_exposure,16,exposure,right,straightahead,FALSE,30,97,0.31,0.62,0,2,0.633,face,left,TRUE,face_target,no-gaze
051216_04,16_test,16,test,face,NA,NA,0,122,0,0,0,0,NA,right,NA,NA,no_shift,no-gaze
051216_04,16_test,16,test,left,NA,NA,0,122,0,0,0,0,NA,right,NA,NA,no_shift,no-gaze
051216_04,16_test,16,test,right,straightahead,FALSE,122,122,1,0,0,0,NA,right,NA,NA,no_shift,no-gaze
051216_04,2_exposure,2,exposure,face,straightahead,FALSE,68,119,0.57,0.51,0,3,0.333,face,left,TRUE,face_target,no-gaze
051216_04,2_exposure,2,exposure,left,straightahead,TRUE,26,119,0.22,0.51,0,3,0.333,face,left,TRUE,face_target,no-gaze
051216_04,2_exposure,2,exposure,right,straightahead,FALSE,25,119,0.21,0.51,0,3,0.333,face,left,TRUE,face_target,no-gaze
051216_04,2_test,2,test,face,straightahead,FALSE,91,114,0.8,0.43,0,3,0.6,face,left,FALSE,face_distracter,no-gaze
051216_04,2_test,2,test,left,straightahead,FALSE,13,114,0.11,0.43,0,3,0.6,face,left,FALSE,face_distracter,no-gaze
051216_04,2_test,2,test,right,straightahead,TRUE,10,114,0.09,0.43,0,3,0.6,face,left,FALSE,face_distracter,no-gaze
051216_04,3_exposure,3,exposure,face,straightahead,FALSE,92,118,0.78,0,0,2,1.5,face,left,FALSE,face_distracter,no-gaze
051216_04,3_exposure,3,exposure,left,straightahead,FALSE,26,118,0.22,0,0,2,1.5,face,left,FALSE,face_distracter,no-gaze
051216_04,3_exposure,3,exposure,right,NA,NA,0,118,0,0,0,2,1.5,face,left,FALSE,face_distracter,no-gaze
051216_04,3_test,3,test,face,straightahead,FALSE,99,122,0.81,0.52,0,3,0.267,face,left,TRUE,face_target,no-gaze
051216_04,3_test,3,test,left,straightahead,TRUE,12,122,0.1,0.52,0,3,0.267,face,left,TRUE,face_target,no-gaze
051216_04,3_test,3,test,right,straightahead,FALSE,11,122,0.09,0.52,0,3,0.267,face,left,TRUE,face_target,no-gaze
051216_04,4_exposure,4,exposure,face,straightahead,FALSE,77,119,0.65,0.26,0,3,1.9,face,right,FALSE,face_distracter,no-gaze
051216_04,4_exposure,4,exposure,left,straightahead,TRUE,11,119,0.09,0.26,0,3,1.9,face,right,FALSE,face_distracter,no-gaze
051216_04,4_exposure,4,exposure,right,straightahead,FALSE,31,119,0.26,0.26,0,3,1.9,face,right,FALSE,face_distracter,no-gaze
051216_04,4_test,4,test,face,straightahead,FALSE,100,115,0.87,0.67,0,1,3.467,face,left,TRUE,face_target,no-gaze
051216_04,4_test,4,test,left,straightahead,TRUE,10,115,0.09,0.67,0,1,3.467,face,left,TRUE,face_target,no-gaze
051216_04,4_test,4,test,right,straightahead,FALSE,5,115,0.04,0.67,0,1,3.467,face,left,TRUE,face_target,no-gaze
051216_04,5_exposure,5,exposure,face,straightahead,FALSE,71,110,0.65,0.62,0,4,0.4,face,left,TRUE,face_target,no-gaze
051216_04,5_exposure,5,exposure,left,straightahead,TRUE,24,110,0.22,0.62,0,4,0.4,face,left,TRUE,face_target,no-gaze
051216_04,5_exposure,5,exposure,right,straightahead,FALSE,15,110,0.14,0.62,0,4,0.4,face,left,TRUE,face_target,no-gaze
051216_04,5_test,5,test,face,straightahead,FALSE,107,122,0.88,1,0,1,3.567,face,left,TRUE,face_target,no-gaze
051216_04,5_test,5,test,left,straightahead,TRUE,15,122,0.12,1,0,1,3.567,face,left,TRUE,face_target,no-gaze
